,count,spread,long_mean,z_score
62,63,0.999010227647641,0.9979782332486182,0.663625503140203
63,64,0.999670075882547,0.9981452538929293,0.9847562642899986
64,65,0.9983492901947838,0.9982794573156395,0.04848844467977974
65,66,0.999340804218853,0.9982131864006663,0.8310054932590286
66,67,1.000329924117453,0.9982629494062726,1.4615970454806062
67,68,0.999340804218853,0.9983956622480965,0.6827815323877989
68,69,0.997370151216305,0.9983801406505288,-0.7245830935141819
69,70,1.0003286230693396,0.9985290221351215,1.2545611982087628
70,71,1.0003286230693396,0.9986779036197143,1.1315826085025857
71,72,1.000658327847268,0.998826752440034,1.2204255981913799
72,73,1.0009878169245967,0.999008681390969,1.2928174126872591
73,74,1.000657894736842,0.9991574701675463,0.9747472904250811
74,75,1.0009871668311945,0.9993227225488411,1.0742419497537197
75,76,1.0013166556945359,0.9995704336404462,1.205024220921518
76,77,1.0019769357495882,0.9997189000111211,1.4724713560527147
77,78,1.0026402640264027,0.999867464023431,1.670195778165534
78,79,0.9983530961791831,0.9997851188323901,-0.846306345281614
79,80,0.9990112063282794,0.9997522519031958,-0.4358081014080126
80,81,0.9973666886109283,0.9996371152593622,-1.2767529234636157
81,82,0.9970404472213088,0.9997532511892622,-1.7982099129480464
82,83,0.9973692864189412,0.9996712041278272,-1.448422186673537
83,84,0.9976973684210526,0.9995725687547525,-1.1389316420967506
84,85,0.9983536384590056,0.9995727861679635,-0.7405405677380476
85,86,0.998682042833608,0.9995398480987013,-0.5176356484135485
86,87,0.9990112063282794,0.9994739122092426,-0.2803199755853604
87,88,0.9980237154150198,0.999408057769051,-0.8237031651095145
88,89,0.9996707276918011,0.9995230865928258,0.09143852108845707
89,90,1.000658327847268,0.9995395718317222,0.6887015498941625
90,91,0.9983530961791831,0.9994407954872143,-0.665871615503823
91,92,0.9986824769433466,0.9993420029420184,-0.40798743191626313
92,93,1.0,0.9992926120957886,0.4476637403763386
93,94,0.9996698580389568,0.9992432102608941,0.2749173044676407
94,95,0.9993399339933994,0.9991608486190044,0.11938893601599662
95,96,0.9996699669966996,0.9990785141841126,0.41574818233142335
96,97,0.9996699669966996,0.9989631657464682,0.5573839713806735
97,98,1.000660501981506,0.9988641776442233,1.739668327230726
98,99,1.0013227513227514,0.9990126604014016,2.000609850222219
99,100,1.0006620324395896,0.9990952017069672,1.2955984861595395
100,101,1.0006620324395896,0.9992599688984001,1.1812797588146025
101,102,1.00066181336863,0.9994410372057663,1.1016795993845543
102,103,1.0009933774834436,0.9996222417589914,1.306767781578388
103,104,1.0006620324395896,0.9997704749599183,0.9157944921564228
104,105,1.001325381047051,0.9999190620893204,1.4457422038256296
105,106,1.0,0.9999849599476403,0.01616480515873773
106,107,1.00066181336863,1.0000674902996578,0.6506452141789066
107,108,1.0003307972213034,1.0001828443899718,0.18855905545960033
108,109,0.9973597359735974,1.0000672948040616,-2.7243551282434124
109,110,1.0013218770654329,1.00010047226497,1.193197170433818
110,111,1.0,1.0001828174560106,-0.19390625900185707
111,112,1.0,1.0002486936088437,-0.28273823975528883
112,113,1.0,1.0002486936088435,-0.28273823975503637
113,114,1.0009910802775024,1.0003147547207707,0.765729917332768
114,115,1.001984126984127,1.000446964370307,1.6629249032156739
115,116,1.0003304692663582,1.0004799894837901,-0.16472951496832605
116,117,1.0003304692663582,1.000513014597273,-0.20523837577167545
117,118,1.0003304692663582,1.0004965129615158,-0.18664922614967738
118,119,0.9990085922009253,1.0003808050054244,-1.4843913902004993
119,120,1.0006620324395896,1.0003808050054244,0.3042178156291694
120,121,0.9996693121693122,1.0003311689919108,-0.708178235968815
121,122,0.9996693121693122,1.0002815439319448,-0.6499020578774296
122,123,1.001324942033786,1.0002981221594616,1.0727178556442045
123,124,1.0016567263088139,1.000347856852923,1.3092278246927134
124,125,1.0016567263088139,1.000364424116011,1.269003080902524
125,126,1.0016567263088139,1.0004472604314514,1.14949878078172
126,127,1.0,1.0004141697630202,-0.39246550122470114
127,128,1.0003309066843151,1.0004141752361706,-0.07890495695249435
128,129,1.0026533996683251,1.0006788584209072,2.170177691932363
129,130,1.0009933774834436,1.0006624334418077,0.3673000259317109
130,131,1.0026533996683251,1.000795103425224,1.8863384930135008
131,132,1.0053209178583307,1.0010611493181405,3.096683796008383
132,133,1.003652058432935,1.001243752239787,1.6469601665101952
133,134,0.9993355481727575,1.00116097563455,-1.2009750444393335
134,135,1.0,1.0010617692853436,-0.6950016803092274
135,136,1.0009983361064891,1.00109516262735,-0.06375852835346282
136,137,1.0006655574043262,1.0011119170342486,-0.2952213514996943
137,138,1.0006655574043262,1.001128671441147,-0.3077092984065848
138,139,1.0013320013320013,1.0012448418977007,0.06118941513697941
139,140,1.0013320013320013,1.0012783403423213,0.03783780801437653
140,141,1.0003326679973386,1.0013115081337227,-0.7054233006189697
141,142,1.0003325573661457,1.0013446703935647,-0.7466693215607143
142,143,1.0,1.0012784232918752,-0.9218093384734437
143,144,1.0009983361064891,1.001245503781759,-0.17842102139036892
144,145,1.0006653359946773,1.0011959342660521,-0.38242972633139727
145,146,0.9993348852677086,1.0010798422139966,-1.2116380911076545
146,147,0.9993348852677086,1.001046586477382,-1.1628078352324445
147,148,0.9986702127659575,1.0009635517814643,-1.4752024186703847
148,149,0.9996671105193076,1.0008142373240134,-0.7505865855532377
149,150,0.9993344425956738,1.0007312905796248,-0.8948405682252734
150,151,0.999001996007984,1.000548720396608,-1.0050886019499619
151,152,0.9996671105193076,1.0002660300296569,-0.5493869991726437
152,153,0.999001996007984,1.000033526908409,-1.288387419482155
153,154,0.9983377659574468,0.9999836377976437,-1.890492700816175
154,155,0.9980059820538385,0.9998839369003356,-1.933310161160417
155,156,0.9983377659574468,0.9997509083928836,-1.4250946803513638
156,157,0.9990026595744681,0.9996677635013906,-0.6779198012774654
157,158,0.9980066445182725,0.9995348178570881,-1.5035224839770007
158,159,0.9970149253731343,0.9993189640591446,-2.1555995295034416
159,160,0.9960264900662251,0.9990536884958556,-2.548007448969958
160,161,0.9970188804239815,0.9988879991171877,-1.5214308947627824
161,162,0.9990056347364932,0.9988216529857054,0.15542465015162468
162,163,0.9990059642147118,0.9987719511964409,0.20283618556725233
163,164,0.9986754966887417,0.9986558092255533,0.01903107034317132
164,165,0.9960369881109643,0.9984243918313677,-2.21892802700279
165,166,0.9980171844018506,0.9983585067880748,-0.3225023192598362
166,167,0.9973562458691342,0.9982595748181462,-0.8562874071087763
167,168,0.9976867151354925,0.998210399936623,-0.49517831103420734
168,169,0.9973571192599934,0.9980949003736572,-0.7250541647473795
169,170,0.9970277410832232,0.9979795652980348,-0.9507645435971648
170,171,0.9976874793524942,0.9979138394652602,-0.2322518299243951
171,172,0.9957138147049126,0.9977161746745404,-2.003217489721158
172,173,0.9967018469656992,0.9976011672224262,-0.920412238318069
173,174,0.9967018469656992,0.997519371272839,-0.8338122753827791
174,175,0.9970306829429231,0.9974706063172931,-0.44922046714724495
175,176,0.9970306829429231,0.997405252166567,-0.38907104732162606
176,177,0.9963732278272338,0.9972737805792053,-0.9853872723237076
177,178,0.9967018469656992,0.9972085407015767,-0.559388831168072
178,179,0.997029702970297,0.9972092795814348,-0.19828552811299144
179,180,0.997029702970297,0.9972594402266385,-0.2653940936399262
180,181,0.9976882430647291,0.9972929083586758,0.4551230620550304
181,182,0.9976867151354925,0.9972269623786257,0.5880478801571419
182,183,0.9976867151354925,0.9971609999246649,0.7757731276683946
183,184,0.9980165289256199,0.9971280515365087,1.4411919466117153
184,185,0.9973544973544973,0.9971939269986854,0.2844022374544371
185,186,0.9980145598941098,0.9971937957732981,1.4542297245360216
186,187,0.999007279947055,0.9972763474771942,2.5119056860585744
187,188,1.0003309066843151,0.9974085570546352,3.054298872668931
188,189,1.0006620324395896,0.9975738027136151,2.5940698180735753
189,190,0.999007279947055,0.9976727796568067,1.0913194559728014
190,191,0.9983465608465608,0.9977057337315098,0.5203068058094343
191,192,0.9983465608465608,0.9978373710385924,0.44290140082902196
192,193,0.9983465608465608,0.9979196067326355,0.3798385824103262
193,194,0.999007279947055,0.9980348783817032,0.8749427055774138
194,195,0.999007279947055,0.9981337082319099,0.7901580778323389
195,196,0.999007279947055,0.9982325380821164,0.7102550058955848
196,197,0.999007279947055,0.9983642406881076,0.6337145074674205
197,198,0.9993379675604105,0.9984960467178432,0.877047456085917
198,199,0.9993379675604105,0.9986114599473488,0.7945241473914337
199,200,0.9996688741721854,0.9987434185074434,1.0689729388320566
200,201,1.0009946949602122,0.9989087411022176,2.1748498756520447
201,202,1.0009937065253396,0.9990740906717098,1.8866353728272034
202,203,1.001325381047051,0.9992560239672876,1.9218941850479465
203,204,1.001325381047051,0.9994214665733591,1.6899391638576093
204,205,1.001325381047051,0.9996200107579867,1.5584247965511553
205,206,1.001657824933687,0.9998021740099656,1.6643779742414337
206,207,1.0013258203513424,0.9999181010301801,1.2280130934263724
207,208,1.0013258203513424,0.9999678467135317,1.146803953759132
208,209,1.0019900497512437,1.0000342475791144,1.5568677134551439
209,210,1.0019900497512437,1.0001833860693234,1.387925061008174
210,211,1.0019900497512437,1.0003655605145576,1.262467698563399
211,212,1.001657824933687,1.000531123718914,0.9175006249759068
212,213,1.0013258203513424,1.0006800866941532,0.5710247476714287
213,214,1.0006622516556292,1.0007628352795819,-0.09453590939726172
214,215,1.0003310162197947,1.000829022093219,-0.5023238706480495
215,216,1.0003310162197947,1.0008952089068561,-0.6211691136477978
216,217,1.0006622516556292,1.0009779574922848,-0.393828009244444
217,218,1.0,1.0010110591142642,-1.3573247991883015
218,219,1.0,1.0010441607362437,-1.5313678779834348
219,220,0.9993386243386243,1.0010276482445655,-2.352417774148756
220,221,0.998678122934567,1.0009118196432831,-2.532315355814182
221,222,0.998678122934567,1.0007960404637446,-2.1034643268707462
222,223,0.9990085922009253,1.0006802010214382,-1.5614268833398208
223,224,0.9990085922009253,1.0005643615791322,-1.3906375059696618
224,225,0.9990085922009253,1.000448522136826,-1.2484668484952783
225,226,0.9990085922009253,1.000316060500188,-1.1281179186551784
226,227,0.9973606070603761,1.0001177998356394,-2.1211143522715936
227,228,0.9947385728378823,0.9997884374599664,-2.9376338704682903
228,229,0.9967094438960185,0.9995244071672051,-1.594428808072337
229,230,0.996382768826044,0.9992440431209453,-1.5925710778205198
230,231,0.9973666886109283,0.9990128750639293,-0.954625258784681
231,232,0.997365821534409,0.9987982748939654,-0.8695978265126717
232,233,0.998022412656559,0.9986331045092263,-0.39445829223084705
233,234,1.0003293807641633,0.9986164609646531,1.121070880339363
234,235,1.0016490765171504,0.9986823639795208,1.82481941374294
235,236,1.0016490765171504,0.9987482669943886,1.690950299957535
236,237,1.0016490765171504,0.9987976082374646,1.5995165825556703
237,238,1.0013188262446422,0.9988635495496967,1.3278104472725394
238,239,1.0023102310231022,0.9989790611008518,1.6792221044634463
239,240,1.0039669421487603,0.9992104769913587,2.102239546275772
240,241,1.002974223397224,0.9994252820144915,1.4778018120256224
241,242,1.002974223397224,0.9996400870376243,1.3259441572853112
242,243,1.002643754130866,0.9998218451341213,1.088492054689892
243,244,1.0023117569352709,0.9999870033708385,0.8805214311956402
244,245,1.002641135688346,1.0001686305452098,0.9187705416258835
245,246,1.0036363636363637,1.0004000191169815,1.1646001233175627
246,247,1.0049652432969216,1.0007802509288088,1.4652155388573336
247,248,1.0036435905929115,1.0012255018165606,0.9452121003186671
248,249,1.00264725347452,1.0015223922954855,0.4780014053746401
249,250,1.0026455026455026,1.0018355289864584,0.3960736522644229
250,251,1.0033101621979477,1.0021327026658096,0.657814569667654
251,252,1.0033112582781456,1.0024299745029963,0.6156856048469763
252,253,1.0036411784177424,1.0027109127910552,0.8984990408925698
253,254,1.004971826317534,1.0029430350687236,2.0389281714402174
254,255,1.001657275439178,1.0029434450148251,-1.2932869645928962
255,256,1.0023217247097844,1.0029770774244569,-0.6819750046343037
256,257,1.0009937065253396,1.0029443089248662,-1.9211607496314231
257,258,1.0016567263088139,1.0029612039280749,-1.3167925552893078
258,259,1.0016567263088139,1.0029285286923604,-1.2445881971429373
259,260,1.0039827414537006,1.0029293186576074,1.0300667976707807
260,261,1.0019893899204244,1.0028800769837676,-0.8540994471864282
261,262,1.0029840848806366,1.0028805700579382,0.09925819634002456
262,263,1.0023194168323393,1.002864353193012,-0.5195090422562189
263,264,1.002650762094102,1.0028813034509534,-0.2211219580568324
264,265,1.0029830957905204,1.002898401456062,0.08133342669423253
265,266,1.0023209549071619,1.002832631019602,-0.4947785683003152
266,267,1.001324942033786,1.0026506159564452,-1.3801655940429638
267,268,1.0023194168323393,1.0025844072684165,-0.2833845193721715
268,269,1.0023209549071619,1.0025680923400488,-0.263839036125123
269,270,1.0019880715705765,1.0025352207863025,-0.5790526505167048
270,271,1.0019867549668875,1.0024690504247493,-0.5160441713309708
271,272,1.0016539861065168,1.0023861868161679,-0.7875568201918155
272,273,1.0023171135385633,1.002319983572209,-0.00324661708877444
273,274,1.0003303600925009,1.0020879102609572,-2.3199527263628754
274,275,1.0006607201850017,1.0020380824982487,-1.6902808534593008
275,276,1.000330250990753,1.0019385088122972,-1.8026975498704882
276,277,1.000330250990753,1.0019053360355679,-1.679519039140398
277,278,1.0009914077990747,1.0018720701100807,-0.9196190112747665
278,279,0.9983476536682089,1.0017066164780504,-2.7348865071568307
279,280,0.9983476536682089,1.001424862088776,-2.3367492476541654
280,281,0.9990079365079365,1.0012757894181514,-1.6084140203229949
281,282,0.9990079365079365,1.0010769819995164,-1.4416420259524627
282,283,0.9983454665784249,1.0008782844868207,-1.664241139751869
283,284,0.9970247933884298,1.0005969860515374,-2.126284936163731
284,285,0.9983454665784249,1.0003651045909323,-1.22067036551946
285,286,0.9970218398411648,1.0001001488376324,-1.7670206459396127
286,287,0.9973518702416418,0.9999014952480252,-1.4039350714486247
287,288,0.997020854021847,0.9996365671075006,-1.4290184671803474
288,289,0.9973509933774835,0.9993880690310167,-1.1406140454972418
289,290,0.9976813514408744,0.9991727330245317,-0.8681866132095506
290,291,0.9976813514408744,0.9989574628482311,-0.7884124583848969
291,292,0.998342724560822,0.9987918997709462,-0.29960099499663956
292,293,0.9976805831676607,0.9985600732524011,-0.6879448984627993
293,294,0.9976790450928382,0.9984275075024179,-0.6113357121359863
294,295,0.9976798143851509,0.9982784622124253,-0.534314767898411
295,296,0.9956939383901954,0.9980466465823976,-2.043855582761826
296,297,0.9960238568588469,0.9978313268758023,-1.634706039208909
297,298,0.9963552021206097,0.9975995165918793,-1.4103151512200183
298,299,0.996025173898642,0.9974833926034007,-1.5716131904774557
299,300,0.9973509933774835,0.9974335595888645,-0.09107099750982746
300,301,0.9970218398411648,0.9973342547555258,-0.37430950202988644
301,302,0.9973518702416418,0.9972514514422108,0.1354381735994003
302,303,0.9966898378020523,0.9971686700033923,-0.6779835079404795
303,304,0.9970198675496689,0.9971684237114541,-0.21032703447798834
304,305,0.9953719008264463,0.9970197454238553,-2.1847857552380296
305,306,0.9966920277869666,0.9970032548211455,-0.41080212618228434
306,307,0.9963624338624338,0.9969537830021851,-0.7725082077690708
307,308,0.9966920277869666,0.996937341690441,-0.31966716106546256
308,309,0.9966920277869666,0.9969043934109152,-0.278303948077209
309,310,0.9966920277869666,0.99685492722822,-0.21927475229112747
310,311,0.9976813514408744,0.99685492722822,1.1124283982984722
311,312,0.9976813514408744,0.9968218585722226,1.2480292693798472
312,313,0.998342724560822,0.9968549656418805,2.0025189264660916
313,314,0.9986737400530504,0.9969047003898911,2.143804642425487
314,315,0.9986737400530504,0.9969543966732861,1.9164256749448203
315,316,0.998342724560822,0.9970868359818175,1.4003732512283962
316,317,0.9976813514408744,0.997169710710919,0.5874328654888682
317,318,0.997358864311654,0.997219893820471,0.16324623404205282
318,319,0.9973571192599934,0.9972864910885388,0.08761428063326765
319,320,0.9970277410832232,0.9972703284738257,-0.3002655293781309
320,321,0.9973571192599934,0.9972870924447672,0.08687587891871448
321,322,0.9973562458691342,0.9972873112261418,0.08551899528491634
322,323,0.9976859504132232,0.9973371168567005,0.4369400599581524
323,324,0.9973553719008265,0.9973538920742582,0.0018613440179247893
324,325,0.9980145598941098,0.9974860250276414,0.796773542960069
325,326,0.9980145598941098,0.9975521516329986,0.7151323072650153
326,327,0.9980145598941098,0.9976347579345821,0.6408901283873408
327,328,0.9983449189010262,0.9977174024902851,1.1004938038954728
328,329,0.99801521667218,0.9977835619345459,0.44366307930493504
329,330,0.9990062934746605,0.9978992752189306,2.1132188485054035
330,331,1.0016594756057087,0.9980981814271723,3.6742887278092256
331,332,1.0019940179461615,0.9983138147524366,2.8710155382320184
332,333,1.0023271276595744,0.9985130349073742,2.457517778701145
333,334,1.00066401062417,0.9986125484359301,1.265256090326306
334,335,1.0009963467286616,0.9987286787697107,1.3317748806906051
335,336,1.0009953550099535,0.9988613102921675,1.2060061793176327
336,337,1.0009953550099535,0.9990270104706216,1.0898618407769478
337,338,1.0009953550099535,0.9992088350055365,0.9859390301433055
338,339,0.9983416252072969,0.9992580603029015,-0.5165925519444877
339,340,0.9986733001658374,0.9993403382570323,-0.3911129171759846
340,341,1.0003317850033178,0.9994890715441984,0.5091895779859936
341,342,1.0003317850033178,0.9996378485009076,0.4367074344204619
342,343,1.0003317850033178,0.9997701402304126,0.3670753044473522
343,344,1.0006637902422835,0.999935561147485,0.5071260097250251
344,345,1.0016611295681064,1.0001178896311849,1.0930959488400547
345,346,1.0003323363243604,1.0002337784526973,0.07427250217580009
346,347,1.0006648936170213,1.000366295138843,0.2432900011100271
347,348,1.0006648936170213,1.0004822938746427,0.16057995809570574
348,349,0.99933598937583,1.0005483325098252,-1.1830846185238173
349,350,0.99933598937583,1.0005648173048836,-1.2261359345197356
350,351,0.9970119521912351,1.00033244113416,-2.691832923291113
351,352,0.9973430753902358,1.0000998940063641,-2.0684615192485505
352,353,0.9980059820538385,0.9998838367260772,-1.4398950801922916
353,354,1.0003323363243604,0.9998672530110866,0.35879988452126027
354,355,1.0013311148086523,0.9998839914150862,1.1023623051102878
355,356,1.0013306719893547,0.9999007572640561,1.076032813709091
356,357,1.0013306719893547,0.9999175231130263,1.050978512269163
357,358,1.0029990003332223,1.0000177053791897,2.003347723481525
358,359,1.0019993335554815,1.000200590796599,1.2026296122982718
359,360,1.0019993335554815,1.0003668924660811,1.0872002365396731
360,361,1.001998001998002,1.0004502033158151,1.0031722717034868
361,362,1.001998001998002,1.0005335141655494,0.9275795278620593
362,363,1.0006651147322914,1.000550180651998,0.07281825448809684
363,364,1.0006648936170213,1.0005502358207352,0.07264302690107388
364,365,1.0019973368841544,1.0005670461865375,0.8985096481635035
365,366,1.001664447403462,1.0006336517404928,0.6408761008672536
366,367,1.0009983361064891,1.000650323864966,0.21610555279553859
367,368,1.0016650016650017,1.000700329267365,0.593457052858888
368,369,1.0013315579227697,1.0008001076947122,0.33220899050434866
369,370,1.0006653359946773,1.0008665750256545,-0.12860634004771823
370,371,1.0013315579227697,1.0010825553122313,0.1926981591543726
371,372,1.0009980039920159,1.00126530174232,-0.2760594592367043
372,373,1.0009980039920159,1.0014149028392292,-0.6696670937381407
373,374,1.0009980039920159,1.001448186222612,-0.7760044545737393
374,375,1.0006648936170213,1.00141487516303,-1.2406452909396861
375,376,1.0006648936170213,1.0013815862444135,-1.1445604518698258
376,377,1.0006648936170213,1.0013482973257968,-1.058889209340876
377,378,1.0,1.0011983473091357,-2.029330657362092
378,379,1.0,1.0010983806313616,-1.7854872373620085
379,380,0.9993342210386151,1.0009651250055183,-2.364607816368777
380,381,0.9993342210386151,1.000831935957549,-2.042643473378138
381,382,0.9986693280106453,1.0006655022581812,-2.428271954088059
382,383,1.0019986675549633,1.000732179899315,1.452573901767379
383,384,1.0006653359946773,1.0007322020181977,-0.07669086217246733
384,385,1.0016655562958028,1.0007156129887802,1.1168488097765654
385,386,1.0009983361064891,1.0006823074239313,0.3828696908136398
386,387,1.0019986675549633,1.000732323996355,1.4521518321563072
387,388,1.0,1.0006490739131049,-0.7561418020759851
388,389,1.0033400133600534,1.000749496684969,2.5095845626296853
389,390,1.001669449081803,1.0007997023393256,0.8274004297688601
390,391,1.0023395721925135,1.0008501030528125,1.3558257358085815
391,392,1.0016700066800268,1.0008837031872133,0.7066216387025742
392,393,1.002004008016032,1.0009340033884142,0.9392455487066551
393,394,1.0006671114076051,1.0009174587591936,-0.21949329423224193
394,395,0.9996671105193076,1.0008675696043077,-1.024355253926366
395,396,1.0006662225183212,1.0008676360493731,-0.17186843610162006
396,397,0.9980026631158455,1.000734524524314,-2.0568868606275763
397,398,0.9986675549633578,1.000667902272482,-1.4338781156063622
398,399,0.9986675549633578,1.0006012800206499,-1.3282378165426725
399,400,0.9986675549633578,1.0005679467168869,-1.2739960923395734
400,401,1.0,1.000601235664956,-0.40870901027828627
401,402,0.9996665555185061,1.000651097040349,-0.6929610519468616
402,403,1.0,1.000551163662601,-0.39581313994282785
403,404,0.9996665555185061,1.0005012246387923,-0.5939247959424194
404,405,0.9996665555185061,1.0004012745999273,-0.5285811440176361
405,406,1.0,1.000351357794603,-0.2535845510045216
406,407,1.0,1.0002514244168548,-0.18843501113829736
407,408,1.0,1.000251424416855,-0.1884350111384638
408,409,1.0,1.0000844237488522,-0.07466170575689156
409,410,1.0,1.000000951294762,-0.0008884904049507215
410,411,0.9996666666666667,0.9998673060184698,-0.216274688800673
411,412,0.9996666666666667,0.9997671390178017,-0.1209429698164938
412,413,1.0003335557038024,0.9996836164021904,0.9699314510115222
413,414,1.0006673340006673,0.9996836275318433,1.467990286706489
414,415,1.0010013351134845,0.9997503387615524,1.7161214209677569
415,416,1.0010013351134845,0.9997670943913107,1.6385042091381847
416,417,1.0020046775810223,0.9999671951145694,2.5833219831477816
417,418,1.0,1.0000338173664016,-0.04631126673781013
418,419,1.0003335557038024,1.0001171174034238,0.3272466241136766
419,420,1.0010013351134845,1.0002338064109302,1.2830452257864486
420,421,1.0010013351134845,1.0002838731666046,1.1607219432061926
421,422,1.0006673340006673,1.0003339120907124,0.5497322522636018
422,423,1.0010013351134845,1.0003839788463869,0.9987885227221283
423,424,0.9990006662225184,1.0003506843815873,-2.0105049559397363
424,425,1.0,1.0003673566056617,-0.5580390838609761
425,426,1.0003334444814937,1.0003840288297368,-0.07746630321494034
426,427,1.0003334444814937,1.0004007010538112,-0.10391956521429416
427,428,1.0003334444814937,1.000417373277886,-0.13094932112145055
428,429,0.999000999000999,1.000367423227936,-1.9326347774600514
429,430,1.0023310023310024,1.000483973344486,2.2525834888245986
430,431,1.001998001998002,1.0006005401110527,1.624558513343046
431,432,1.0019973368841544,1.0007170736219269,1.4493082756862874
432,433,1.0003323363243604,1.0007170126529548,-0.4354556382385711
433,434,1.000997672098437,1.0007335295578434,0.29833441896480944
434,435,0.9993351063829787,1.0006502181213182,-1.4090011545072108
435,436,0.998671096345515,1.0005337061829196,-1.820083207110196
436,437,0.9990033222591362,1.0003836384168252,-1.357648083016925
437,438,0.9983410749834107,1.000300692165996,-1.7683395292893247
438,439,0.9976813514408744,1.0001680819528496,-1.9951746571270472
439,440,0.9980112694729865,1.0000185786708247,-1.5265837677205625
440,441,0.9980112694729865,0.9998690753887998,-1.3622855560997218
441,442,0.9976798143851509,0.9997196994080241,-1.4263670629640064
442,443,0.9973509933774835,0.999537182321224,-1.470470861036526
443,444,0.997020854021847,0.9994381917111903,-1.5280149384416388
444,445,0.9976813514408744,0.999322259283234,-1.0122382546918134
445,446,0.997020854021847,0.9991566297602518,-1.2731618478998687
446,447,0.9966909331568498,0.9989745041940195,-1.314984396535107
447,448,0.9963624338624338,0.9987759536630664,-1.3439411734437217
448,449,0.9966909331568498,0.9986604503708589,-1.0639702753224398
449,450,0.9996692027786966,0.9985273603932436,0.6840819166141906
450,451,1.0013231888852134,0.9984936197376042,1.7638282430998014
451,452,1.0013231888852134,0.9984599123376572,1.8642655958530525
452,453,1.0019860973187686,0.9985426003873776,2.058445043121426
453,454,1.0026490066225167,0.9986251671135816,2.2039210903876256
454,455,1.0019847833278201,0.9987576509608237,1.6436294157498517
455,456,1.0023171135385633,0.998939951820476,1.600048832319519
456,457,1.001653439153439,0.9990724576651913,1.177403513158318
457,458,1.0019847833278201,0.9992546430824119,1.2007805965387108
